symbol,underlying_symbol,strike,expiration_date,contract_type,implied_volatility,open_interest,volume,bid,ask,last_price,market_price,underlying_price,risk_free_rate,fetch_timestamp,time_to_expiry,data_source,simulated_trade_date,moneyness,bs_price,pricing_error,relative_error,abs_pricing_error,relative_error_robust,bid_ask_spread,relative_spread,log_moneyness,sqrt_time,vega_proxy,liquidity_score,is_call,is_put,itm,otm,atm
SPY20250825C00612000,SPY,612.0,2025-08-25,call,0.4819387744140625,6.0,2.0,32.0,34.81,23.13,33.405,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.714803,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0544281005859375,33.479546374991855,-0.07454637499185424,-0.0022266244039536327,0.07454637499185424,,2.8100000000000023,0.08411914384074247,0.052998535194304544,0.05234239225902079,16.278479247221945,3.044522437723423,1,0,1,0,0
SPY20250825C00614000,SPY,614.0,2025-08-25,call,0.4594780615234375,16.0,6.0,30.0,32.8,31.15,31.4,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715784,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.050993481365788,31.48431824382044,-0.08431824382044084,-0.0026781028945097245,0.08431824382044084,,2.799999999999997,0.0891719745222929,0.04973588955948825,0.05234239225902079,15.519822197657142,4.77912349311153,1,0,1,0,0
SPY20250825C00615000,SPY,615.0,2025-08-25,call,0.4495904650878906,13.0,25.0,29.0,31.81,30.13,30.405,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0492845488757625,30.489111740963608,-0.08411174096360696,-0.002758746849636775,0.08411174096360696,,2.8099999999999987,0.09241901003124482,0.04810854990011284,0.05234239225902079,15.18584817040307,5.8971538676367405,1,0,1,0,0
SPY20250825C00618000,SPY,618.0,2025-08-25,call,0.4100400793457031,11.0,2.0,26.02,28.73,27.08,27.375,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0441909345608311,27.488254518637973,-0.11325451863797298,-0.004120105864167642,0.11325451863797298,,2.710000000000001,0.09899543378995437,0.04324236024893988,0.05234239225902079,13.849952061386787,3.58351893845611,1,0,1,0,0
SPY20250825C00619000,SPY,619.0,2025-08-25,call,0.4000304138183594,12.0,45.0,25.03,27.74,26.38,26.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0425040348280998,26.49369491067148,-0.10869491067147763,-0.004102670882183974,0.10869491067147763,,2.7099999999999973,0.10270987303392068,0.041625545022034596,0.05234239225902079,13.51185489799378,6.393590753950631,1,0,1,0,0
SPY20250825C00620000,SPY,620.0,2025-08-25,call,0.3890441955566406,46.0,368.0,24.03,26.74,25.38,25.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0408225767074093,25.49778521362157,-0.11278521362156724,-0.004423333739642394,0.11278521362156724,,2.7099999999999973,0.10675595824305681,0.04001133966749341,0.05234239225902079,13.140772645489255,9.760944245750586,1,0,1,0,0
SPY20250825C00621000,SPY,621.0,2025-08-25,call,0.3780579772949218,12.0,115.0,23.03,25.74,24.35,24.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.039146533910779,24.502252042116993,-0.11725204211699136,-0.00478535776692879,0.11725204211699136,,2.7099999999999973,0.11113389378716412,0.03839973577315192,0.05234239225902079,12.769690392984732,7.318539548567902,1,0,1,0,0
SPY20250825C00622000,SPY,622.0,2025-08-25,call,0.3669496899414062,9.0,13.0,22.03,24.74,23.69,23.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0374758803192825,23.50689257824581,-0.12189257824580935,-0.005185397339953536,0.12189257824580935,,2.7099999999999973,0.11588625187085727,0.03679072496745114,0.05234239225902079,12.39448500434127,4.941642422609304,1,0,1,0,0
SPY20250825C00623000,SPY,623.0,2025-08-25,call,0.3558414025878905,44.0,1.0,21.03,23.74,23.19,22.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0358105899816914,22.511996744334056,-0.12699674433405406,-0.005641291875453798,0.12699674433405406,,2.7099999999999973,0.12106321197230276,0.035184298919177466,0.05234239225902079,12.019279615697805,4.499809670330265,1,0,1,0,0
SPY20250825C00624000,SPY,624.0,2025-08-25,call,0.3446110461425781,58.0,14.0,20.03,22.74,21.27,21.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.034150637113131,21.51735108888704,-0.13235108888703806,-0.006150900654095511,0.13235108888703806,,2.7099999999999973,0.1267243394902968,0.03358044933720299,0.05234239225902079,11.639951090915407,6.785587645007929,1,0,1,0,0
SPY20250825C00625000,SPY,625.0,2025-08-25,call,0.3333806896972656,252.0,265.0,19.03,21.74,20.32,20.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.03249599609375,20.52328931758791,-0.1382893175879083,-0.006738165381189557,0.1382893175879083,,2.7099999999999973,0.1329408879077752,0.03197916797022921,0.05234239225902079,11.260622566133007,11.11688579750922,1,0,1,0,0
SPY20250825C00626000,SPY,626.0,2025-08-25,call,0.3220282641601562,18.0,56.0,18.03,20.74,19.34,19.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0308466414674022,19.529590335441753,-0.1445903354417517,-0.007403654298848922,0.1445903354417517,,2.7099999999999973,0.1397988135156047,0.030380446606532177,0.05234239225902079,10.877170905211665,6.9874902470009905,1,0,1,0,0
SPY20250825C00627000,SPY,627.0,2025-08-25,call,0.3105537695312499,61.0,54.0,17.03,19.74,18.51,18.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0292025479403408,18.53631181322328,-0.15131181322327691,-0.008162994599353652,0.15131181322327691,,2.7099999999999973,0.14740277400054377,0.02878427707370985,0.05234239225902079,10.489596108151385,8.134467570277563,1,0,1,0,0
SPY20250825C00628000,SPY,628.0,2025-08-25,call,0.2990792749023437,32.0,66.0,16.04,18.74,16.84,17.39,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0275636903799263,17.543879248194116,-0.1538792481941158,-0.008771107348447773,0.1538792481941158,,2.6999999999999993,0.1552616446233467,0.027190651238431937,0.05234239225902079,10.102021311091107,7.701200180857446,1,0,1,0,0
SPY20250825C00629000,SPY,629.0,2025-08-25,call,0.2880930566406249,47.0,48.0,15.04,17.75,16.35,16.395,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0259300438133443,16.553963343327382,-0.1589633433273825,-0.009602736216729505,0.1589633433273825,,2.710000000000001,0.16529429704178109,0.025599561006190024,0.05234239225902079,9.730939058586582,7.763021309018518,1,0,1,0,0
SPY20250825C00630000,SPY,630.0,2025-08-25,call,0.1547936083984375,188.0,476.0,15.35,15.47,15.37,15.41,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0243015834263394,15.38269193821202,0.02730806178798062,0.0017752459645990106,0.02730806178798062,,0.120000000000001,0.007787151200519208,0.024010998321052336,0.05234239225902079,5.228474394865041,11.409263505947983,1,0,1,0,0
SPY20250825C00631000,SPY,631.0,2025-08-25,call,0.1499108447265625,118.0,406.0,14.36,14.49,13.84,14.425,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0226782845619553,14.383649578421796,0.04135042157820479,0.0028748212581762465,0.04135042157820479,,0.13000000000000078,0.009012131715771284,0.022424955165417544,0.05234239225902079,5.063548949307475,10.787936678554125,1,0,1,0,0
SPY20250825C00632000,SPY,632.0,2025-08-25,call,0.1430749755859375,109.0,137.0,13.36,13.5,13.46,13.43,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.718780,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.021060122719294,13.384442609007692,0.04555739099230749,0.0034037570575891963,0.04555739099230749,,0.14000000000000057,0.010424422933730497,0.02084142355977321,0.05234239225902079,4.832653325526884,9.627734050949622,1,0,1,0,0
SPY20250825C00633000,SPY,633.0,2025-08-25,call,0.132821171875,196.0,275.0,12.37,12.49,12.36,12.43,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.718910,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0194470735522807,12.384427371344259,0.04557262865574074,0.003679833333367443,0.04557262865574074,,0.120000000000001,0.009654062751407965,0.019260395562454336,0.05234239225902079,4.486309889855996,10.903604594455139,1,0,0,0,1
SPY20250825C00634000,SPY,634.0,2025-08-25,call,0.1242763354492187,1199.0,1912.0,11.38,11.49,11.61,11.435,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.718910,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0178391128684443,11.384927232026826,0.05007276797317495,0.004398163198822715,0.05007276797317495,,0.10999999999999943,0.009619588981198026,0.01768186326940461,0.05234239225902079,4.197690360130254,14.646504805216345,1,0,0,0,1
SPY20250825C00635000,SPY,635.0,2025-08-25,call,0.118172880859375,2319.0,2056.0,10.39,10.51,10.46,10.45,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.718910,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0162362166277068,10.386517463324822,0.06348253667517767,0.006112013665729332,0.06348253667517767,,0.11999999999999922,0.011483253588516672,0.016105818813939084,0.05234239225902079,3.9915335531832987,15.378326354313312,1,0,0,0,1
SPY20250825P00425000,SPY,425.0,2025-08-25,put,1.40625296875,10.0,0.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.719553,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.51837646484375,4.4388506404802944e-08,0.004999955611493596,112640.77159741036,0.004999955611493596,,0.01,2.0,0.4176416487822139,0.05234239225902079,47.499103586285685,2.3978952727983707,0,1,0,1,0
SPY20250825P00435000,SPY,435.0,2025-08-25,put,1.3437532812499997,10.0,0.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.483471258755388,6.38941294226827e-08,0.004999936105870577,78253.45068549566,0.004999936105870577,,0.01,2.0,0.39438478661794657,0.05234239225902079,45.38804732781477,2.3978952727983707,0,1,0,1,0
SPY20250825P00445000,SPY,445.0,2025-08-25,put,1.2656286718749998,1.0,0.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.450134825974368,5.974969065757548e-08,0.004999940250309342,83681.44161555446,0.004999940250309342,,0.01,2.0,0.37165653554039046,0.05234239225902079,42.74922700472613,0.6931471805599453,0,1,0,1,0
SPY20250825P00470000,SPY,470.0,2025-08-25,put,1.0312548437500002,6.0,0.0,0.0,0.01,0.02,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.3729999948055187,1.0163143728509479e-08,0.004999989836856272,491972.75670030963,0.004999989836856272,,0.01,2.0,0.31699812300252644,0.05234239225902079,34.83276603546023,1.9459101490553132,0,1,0,1,0
SPY20250825P00475000,SPY,475.0,2025-08-25,put,1.000005,70.0,8.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.35854736328125,1.1113859651295671e-08,0.004999988886140349,449887.7116517701,0.004999988886140349,,0.01,2.0,0.30641601367198934,0.05234239225902079,33.77723790622477,6.459904454377535,0,1,0,1,0
SPY20250825P00480000,SPY,480.0,2025-08-25,put,0.9687503125,111.0,10.0,0.0,0.01,0.02,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.3443958282470705,1.206127971779594e-08,0.004999987938720282,414548.70923381357,0.004999987938720282,,0.01,2.0,0.295944713804694,0.05234239225902079,32.721546169311246,7.116394144093465,0,1,0,1,0
SPY20250825P00485000,SPY,485.0,2025-08-25,put,0.937500625,1.0,2.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.3305360774403996,1.299063648021902e-08,0.0049999870093635195,384891.61150626093,0.0049999870093635195,,0.01,2.0,0.2855819267691475,0.05234239225902079,31.666023317742823,1.791759469228055,0,1,0,1,0
SPY20250825P00490000,SPY,490.0,2025-08-25,put,0.9062509375,122.0,100.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.3169591786910078,1.3877962869139112e-08,0.004999986122037131,360282.42539513967,0.004999986122037131,,0.01,2.0,0.2753254266019584,0.05234239225902079,30.610500466174404,9.427304872213677,0,1,0,1,0
SPY20250825P00495000,SPY,495.0,2025-08-25,put,0.87500125,2.0,1.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.303656560724432,1.4698723300268699e-08,0.0049999853012767,340164.5979134323,0.0049999853012767,,0.01,2.0,0.2651730551379404,0.05234239225902079,29.55497761460598,1.791759469228055,0,1,0,1,0
SPY20250825P00500000,SPY,500.0,2025-08-25,put,0.8437515624999999,427.0,1200.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.2906199951171875,1.5426136844988884e-08,0.004999984573863155,324124.22008867236,0.004999984573863155,,0.01,2.0,0.25512271928443886,0.05234239225902079,28.499454763037562,13.15003301766178,0,1,0,1,0
SPY20250825P00505000,SPY,505.0,2025-08-25,put,0.8125018749999999,103.0,60.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.277841579323948,1.6031777636151713e-08,0.004999983968222364,311879.57328870276,0.004999983968222364,,0.01,2.0,0.24517238843127073,0.05234239225902079,27.44393191146914,8.755264763314685,0,1,0,1,0
SPY20250825P00510000,SPY,510.0,2025-08-25,put,0.7812521875,519.0,25.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.265313720703125,1.6486423404566393e-08,0.004999983513576596,303278.8489583317,0.004999983513576596,,0.01,2.0,0.23532009198825923,0.05234239225902079,26.388409059900724,9.511925349596956,0,1,0,1,0
SPY20250825P00515000,SPY,515.0,2025-08-25,put,0.7500025,368.0,3.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.2530291214729976,1.6761183682726663e-08,0.004999983238816318,298307.28744826536,0.004999983238816318,,0.01,2.0,0.2255639170428945,0.05234239225902079,25.3328862083323,7.297091005160418,0,1,0,1,0
SPY20250825P00520000,SPY,520.0,2025-08-25,put,0.7187528125,1197.0,892.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.2409807645357571,1.6828931265485126e-08,0.004999983171068734,297106.3992235398,0.004999983171068734,,0.01,2.0,0.2159020061311575,0.05234239225902079,24.277363356763882,13.882995359551893,0,1,0,1,0
SPY20250825P00525000,SPY,525.0,2025-08-25,put,0.6875031250000001,1139.0,1351.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.2291619001116072,1.666604606132948e-08,0.004999983333953939,300010.1713120479,0.004999983333953939,,0.01,2.0,0.20633255511500692,0.05234239225902079,23.221840505195463,14.24812379799145,0,1,0,1,0
SPY20250825P00530000,SPY,530.0,2025-08-25,put,0.6562534375000001,963.0,470.0,0.0,0.01,0.02,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.2175660331294222,1.6254456940019504e-08,0.00499998374554306,307606.9390686799,0.00499998374554306,,0.01,2.0,0.19685381116046316,0.05234239225902079,22.166317653627043,13.025949388626962,0,1,0,1,0
SPY20250825P00535000,SPY,535.0,2025-08-25,put,0.6250037500000001,667.0,80.0,0.0,0.01,0.03,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.2061869113244743,1.5583931397341624e-08,0.004999984416068603,320842.30150817544,0.004999984416068603,,0.01,2.0,0.18746407081062408,0.05234239225902079,21.11079480205862,10.898737328209084,0,1,0,1,0
SPY20250825P00550000,SPY,550.0,2025-08-25,put,0.5468795312500001,72.0,10.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.1732909046519886,3.331193733713326e-08,0.004999966688062663,150095.34382406314,0.004999966688062663,,0.01,2.0,0.15981253948011398,0.05234239225902079,18.471987673137573,6.688354713946762,0,1,0,1,0
SPY20250825P00555000,SPY,555.0,2025-08-25,put,0.51562984375,66.0,74.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.1627207163217903,3.09445636235636e-08,0.004999969055436377,161578.26997531194,0.004999969055436377,,0.01,2.0,0.15076270396019611,0.05234239225902079,17.416464821569146,8.522180732927275,0,1,0,1,0
SPY20250825P00560000,SPY,560.0,2025-08-25,put,0.51562984375,312.0,33.0,0.0,0.01,0.02,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.1523392813546316,2.1090892668346363e-07,0.0049997890910733166,23705.91501125555,0.0049997890910733166,,0.01,2.0,0.14179403397743562,0.05234239225902079,17.416464821569146,9.272563715156315,0,1,0,1,0
SPY20250825P00565000,SPY,565.0,2025-08-25,put,0.48438015625,416.0,389.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.142141588599281,2.1211589056966003e-07,0.00499978788410943,23571.01993010501,0.00499978788410943,,0.01,2.0,0.13290508656018965,0.05234239225902079,16.360941970000727,11.999232960922495,0,1,0,1,0
SPY20250825P00570000,SPY,570.0,2025-08-25,put,0.460942890625,194.0,134.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.132122802734375,3.499947701659053e-07,0.004999650005229834,14284.927751520085,0.004999650005229834,,0.01,2.0,0.12409445687803483,0.05234239225902079,15.569299831324411,10.178274337002176,0,1,0,1,0
SPY20250825P00575000,SPY,575.0,2025-08-25,put,0.429693203125,370.0,633.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.1222782566236411,3.5374584558027164e-07,0.00499964625415442,14133.44161244688,0.00499964625415442,,0.01,2.0,0.11536077690928022,0.05234239225902079,14.51377697975599,12.36825101704466,0,1,0,1,0
SPY20250825P00580000,SPY,580.0,2025-08-25,put,0.398443515625,1137.0,51.0,0.0,0.01,0.02,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.1126034440665409,3.5277058672901506e-07,0.004999647229413271,14172.517260498846,0.004999647229413271,,0.01,2.0,0.10670271416616554,0.05234239225902079,13.458254128187571,10.988271333267704,0,1,0,1,0
SPY20250825P00585000,SPY,585.0,2025-08-25,put,0.367193828125,123.0,165.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.103094012920673,3.4625547415081297e-07,0.0049996537445258496,14439.2049159293,0.0049996537445258496,,0.01,2.0,0.09811897047477405,0.05234239225902079,12.40273127661915,9.93226935396158,0,1,0,1,0
SPY20250825P00590000,SPY,590.0,2025-08-25,put,0.3398503515625,520.0,1333.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0937457585738877,4.637683258057815e-07,0.004999536231674194,10780.245121284797,0.004999536231674194,,0.01,2.0,0.08960828080686545,0.05234239225902079,11.47914878149678,13.451687268228936,0,1,0,1,0
SPY20250825P00595000,SPY,595.0,2025-08-25,put,0.3320379296875,338.0,319.0,0.01,0.02,0.01,0.015,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0845546177455356,3.1009127743163297e-06,0.014996899087225683,4836.28537101696,0.014996899087225683,,0.01,0.6666666666666667,0.08116941216100079,0.05234239225902079,11.215268068604678,11.594321103174222,0,1,0,1,0
