symbol,underlying_symbol,strike,expiration_date,contract_type,implied_volatility,open_interest,volume,bid,ask,last_price,market_price,underlying_price,risk_free_rate,fetch_timestamp,time_to_expiry,data_source,simulated_trade_date,moneyness,bs_price,pricing_error,relative_error,abs_pricing_error,relative_error_robust,bid_ask_spread,relative_spread,log_moneyness,sqrt_time,vega_proxy,liquidity_score,is_call,is_put,itm,otm,atm
SPY20250825C00612000,SPY,612.0,2025-08-25,call,0.4819387744140625,6.0,2.0,32.0,34.81,23.13,33.405,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.714803,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0544281005859375,33.479546374991855,-0.0745463749918542,-0.0022266244039536,0.0745463749918542,,2.8100000000000023,0.0841191438407424,0.0529985351943045,0.0523423922590207,16.278479247221945,3.044522437723423,1,0,1,0,0
SPY20250825C00614000,SPY,614.0,2025-08-25,call,0.4594780615234375,16.0,6.0,30.0,32.8,31.15,31.4,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715784,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.050993481365788,31.48431824382044,-0.0843182438204408,-0.0026781028945097,0.0843182438204408,,2.799999999999997,0.0891719745222929,0.0497358895594882,0.0523423922590207,15.519822197657142,4.77912349311153,1,0,1,0,0
SPY20250825C00615000,SPY,615.0,2025-08-25,call,0.4495904650878906,13.0,25.0,29.0,31.81,30.13,30.405,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0492845488757625,30.489111740963608,-0.0841117409636069,-0.0027587468496367,0.0841117409636069,,2.8099999999999987,0.0924190100312448,0.0481085499001128,0.0523423922590207,15.18584817040307,5.8971538676367405,1,0,1,0,0
SPY20250825C00618000,SPY,618.0,2025-08-25,call,0.4100400793457031,11.0,2.0,26.02,28.73,27.08,27.375,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0441909345608311,27.488254518637973,-0.1132545186379729,-0.0041201058641676,0.1132545186379729,,2.710000000000001,0.0989954337899543,0.0432423602489398,0.0523423922590207,13.849952061386787,3.58351893845611,1,0,1,0,0
SPY20250825C00619000,SPY,619.0,2025-08-25,call,0.4000304138183594,12.0,45.0,25.03,27.74,26.38,26.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0425040348280998,26.49369491067148,-0.1086949106714776,-0.0041026708821839,0.1086949106714776,,2.7099999999999973,0.1027098730339206,0.0416255450220345,0.0523423922590207,13.51185489799378,6.393590753950631,1,0,1,0,0
SPY20250825C00620000,SPY,620.0,2025-08-25,call,0.3890441955566406,46.0,368.0,24.03,26.74,25.38,25.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0408225767074093,25.49778521362157,-0.1127852136215672,-0.0044233337396423,0.1127852136215672,,2.7099999999999973,0.1067559582430568,0.0400113396674934,0.0523423922590207,13.140772645489257,9.760944245750586,1,0,1,0,0
SPY20250825C00621000,SPY,621.0,2025-08-25,call,0.3780579772949218,12.0,115.0,23.03,25.74,24.35,24.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.039146533910779,24.502252042116996,-0.1172520421169913,-0.0047853577669287,0.1172520421169913,,2.7099999999999973,0.1111338937871641,0.0383997357731519,0.0523423922590207,12.769690392984732,7.318539548567902,1,0,1,0,0
SPY20250825C00622000,SPY,622.0,2025-08-25,call,0.3669496899414062,9.0,13.0,22.03,24.74,23.69,23.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0374758803192825,23.50689257824581,-0.1218925782458093,-0.0051853973399535,0.1218925782458093,,2.7099999999999973,0.1158862518708572,0.0367907249674511,0.0523423922590207,12.39448500434127,4.941642422609304,1,0,1,0,0
SPY20250825C00623000,SPY,623.0,2025-08-25,call,0.3558414025878905,44.0,1.0,21.03,23.74,23.19,22.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0358105899816914,22.511996744334056,-0.126996744334054,-0.0056412918754537,0.126996744334054,,2.7099999999999973,0.1210632119723027,0.0351842989191774,0.0523423922590207,12.019279615697805,4.499809670330265,1,0,1,0,0
SPY20250825C00624000,SPY,624.0,2025-08-25,call,0.3446110461425781,58.0,14.0,20.03,22.74,21.27,21.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.034150637113131,21.51735108888704,-0.132351088887038,-0.0061509006540955,0.132351088887038,,2.7099999999999973,0.1267243394902968,0.0335804493372029,0.0523423922590207,11.639951090915408,6.785587645007929,1,0,1,0,0
SPY20250825C00625000,SPY,625.0,2025-08-25,call,0.3333806896972656,252.0,265.0,19.03,21.74,20.32,20.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.03249599609375,20.52328931758791,-0.1382893175879083,-0.0067381653811895,0.1382893175879083,,2.7099999999999973,0.1329408879077752,0.0319791679702292,0.0523423922590207,11.260622566133009,11.11688579750922,1,0,1,0,0
SPY20250825C00626000,SPY,626.0,2025-08-25,call,0.3220282641601562,18.0,56.0,18.03,20.74,19.34,19.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0308466414674022,19.529590335441757,-0.1445903354417517,-0.0074036542988489,0.1445903354417517,,2.7099999999999973,0.1397988135156047,0.0303804466065321,0.0523423922590207,10.877170905211663,6.987490247000991,1,0,1,0,0
SPY20250825C00627000,SPY,627.0,2025-08-25,call,0.3105537695312499,61.0,54.0,17.03,19.74,18.51,18.385,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0292025479403408,18.53631181322328,-0.1513118132232769,-0.0081629945993536,0.1513118132232769,,2.7099999999999973,0.1474027740005437,0.0287842770737098,0.0523423922590207,10.489596108151384,8.134467570277563,1,0,1,0,0
SPY20250825C00628000,SPY,628.0,2025-08-25,call,0.2990792749023437,32.0,66.0,16.04,18.74,16.84,17.39,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0275636903799263,17.543879248194116,-0.1538792481941158,-0.0087711073484477,0.1538792481941158,,2.6999999999999997,0.1552616446233467,0.0271906512384319,0.0523423922590207,10.102021311091107,7.701200180857446,1,0,1,0,0
SPY20250825C00629000,SPY,629.0,2025-08-25,call,0.2880930566406249,47.0,48.0,15.04,17.75,16.35,16.395,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0259300438133443,16.553963343327382,-0.1589633433273825,-0.0096027362167295,0.1589633433273825,,2.710000000000001,0.165294297041781,0.02559956100619,0.0523423922590207,9.730939058586582,7.763021309018518,1,0,1,0,0
SPY20250825C00630000,SPY,630.0,2025-08-25,call,0.1547936083984375,188.0,476.0,15.35,15.47,15.37,15.41,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0243015834263394,15.38269193821202,0.0273080617879806,0.001775245964599,0.0273080617879806,,0.120000000000001,0.0077871512005192,0.0240109983210523,0.0523423922590207,5.228474394865041,11.409263505947983,1,0,1,0,0
SPY20250825C00631000,SPY,631.0,2025-08-25,call,0.1499108447265625,118.0,406.0,14.36,14.49,13.84,14.425,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.715843,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0226782845619553,14.383649578421796,0.0413504215782047,0.0028748212581762,0.0413504215782047,,0.1300000000000007,0.0090121317157712,0.0224249551654175,0.0523423922590207,5.063548949307475,10.787936678554123,1,0,1,0,0
SPY20250825C00632000,SPY,632.0,2025-08-25,call,0.1430749755859375,109.0,137.0,13.36,13.5,13.46,13.43,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.718780,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.021060122719294,13.384442609007692,0.0455573909923074,0.0034037570575891,0.0455573909923074,,0.1400000000000005,0.0104244229337304,0.0208414235597732,0.0523423922590207,4.832653325526884,9.627734050949622,1,0,1,0,0
SPY20250825C00633000,SPY,633.0,2025-08-25,call,0.132821171875,196.0,275.0,12.37,12.49,12.36,12.43,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.718910,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0194470735522807,12.38442737134426,0.0455726286557407,0.0036798333333674,0.0455726286557407,,0.120000000000001,0.0096540627514079,0.0192603955624543,0.0523423922590207,4.486309889855996,10.90360459445514,1,0,0,0,1
SPY20250825C00634000,SPY,634.0,2025-08-25,call,0.1242763354492187,1199.0,1912.0,11.38,11.49,11.61,11.435,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.718910,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0178391128684443,11.384927232026826,0.0500727679731749,0.0043981631988227,0.0500727679731749,,0.1099999999999994,0.009619588981198,0.0176818632694046,0.0523423922590207,4.197690360130254,14.646504805216344,1,0,0,0,1
SPY20250825C00635000,SPY,635.0,2025-08-25,call,0.118172880859375,2319.0,2056.0,10.39,10.51,10.46,10.45,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.718910,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0162362166277068,10.386517463324822,0.0634825366751776,0.0061120136657293,0.0634825366751776,,0.1199999999999992,0.0114832535885166,0.016105818813939,0.0523423922590207,3.9915335531832983,15.378326354313312,1,0,0,0,1
SPY20250825P00425000,SPY,425.0,2025-08-25,put,1.40625296875,10.0,0.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.719553,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.51837646484375,4.4388506404802944e-08,0.0049999556114935,112640.77159741036,0.0049999556114935,,0.01,2.0,0.4176416487822139,0.0523423922590207,47.499103586285685,2.3978952727983707,0,1,0,1,0
SPY20250825P00435000,SPY,435.0,2025-08-25,put,1.3437532812499997,10.0,0.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.483471258755388,6.38941294226827e-08,0.0049999361058705,78253.45068549566,0.0049999361058705,,0.01,2.0,0.3943847866179465,0.0523423922590207,45.38804732781477,2.3978952727983707,0,1,0,1,0
SPY20250825P00445000,SPY,445.0,2025-08-25,put,1.2656286718749998,1.0,0.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.450134825974368,5.974969065757549e-08,0.0049999402503093,83681.44161555446,0.0049999402503093,,0.01,2.0,0.3716565355403904,0.0523423922590207,42.74922700472613,0.6931471805599453,0,1,0,1,0
SPY20250825P00470000,SPY,470.0,2025-08-25,put,1.0312548437500002,6.0,0.0,0.0,0.01,0.02,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.3729999948055187,1.016314372850948e-08,0.0049999898368562,491972.7567003096,0.0049999898368562,,0.01,2.0,0.3169981230025264,0.0523423922590207,34.83276603546023,1.9459101490553128,0,1,0,1,0
SPY20250825P00475000,SPY,475.0,2025-08-25,put,1.000005,70.0,8.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.35854736328125,1.1113859651295673e-08,0.0049999888861403,449887.7116517701,0.0049999888861403,,0.01,2.0,0.3064160136719893,0.0523423922590207,33.77723790622477,6.459904454377535,0,1,0,1,0
SPY20250825P00480000,SPY,480.0,2025-08-25,put,0.9687503125,111.0,10.0,0.0,0.01,0.02,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.3443958282470705,1.2061279717795942e-08,0.0049999879387202,414548.7092338136,0.0049999879387202,,0.01,2.0,0.295944713804694,0.0523423922590207,32.721546169311246,7.116394144093465,0,1,0,1,0
SPY20250825P00485000,SPY,485.0,2025-08-25,put,0.937500625,1.0,2.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.3305360774403996,1.2990636480219021e-08,0.0049999870093635,384891.6115062609,0.0049999870093635,,0.01,2.0,0.2855819267691475,0.0523423922590207,31.666023317742823,1.791759469228055,0,1,0,1,0
SPY20250825P00490000,SPY,490.0,2025-08-25,put,0.9062509375,122.0,100.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.3169591786910078,1.3877962869139112e-08,0.0049999861220371,360282.42539513967,0.0049999861220371,,0.01,2.0,0.2753254266019584,0.0523423922590207,30.610500466174404,9.427304872213677,0,1,0,1,0
SPY20250825P00495000,SPY,495.0,2025-08-25,put,0.87500125,2.0,1.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.303656560724432,1.46987233002687e-08,0.0049999853012767,340164.5979134323,0.0049999853012767,,0.01,2.0,0.2651730551379404,0.0523423922590207,29.55497761460598,1.791759469228055,0,1,0,1,0
SPY20250825P00500000,SPY,500.0,2025-08-25,put,0.8437515624999999,427.0,1200.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.2906199951171875,1.5426136844988884e-08,0.0049999845738631,324124.2200886724,0.0049999845738631,,0.01,2.0,0.2551227192844388,0.0523423922590207,28.49945476303756,13.15003301766178,0,1,0,1,0
SPY20250825P00505000,SPY,505.0,2025-08-25,put,0.8125018749999999,103.0,60.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.277841579323948,1.6031777636151713e-08,0.0049999839682223,311879.5732887028,0.0049999839682223,,0.01,2.0,0.2451723884312707,0.0523423922590207,27.44393191146914,8.755264763314685,0,1,0,1,0
SPY20250825P00510000,SPY,510.0,2025-08-25,put,0.7812521875,519.0,25.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.265313720703125,1.6486423404566393e-08,0.0049999835135765,303278.8489583317,0.0049999835135765,,0.01,2.0,0.2353200919882592,0.0523423922590207,26.388409059900724,9.511925349596956,0,1,0,1,0
SPY20250825P00515000,SPY,515.0,2025-08-25,put,0.7500025,368.0,3.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.2530291214729976,1.6761183682726663e-08,0.0049999832388163,298307.28744826536,0.0049999832388163,,0.01,2.0,0.2255639170428945,0.0523423922590207,25.3328862083323,7.297091005160418,0,1,0,1,0
SPY20250825P00520000,SPY,520.0,2025-08-25,put,0.7187528125,1197.0,892.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.2409807645357571,1.6828931265485126e-08,0.0049999831710687,297106.3992235398,0.0049999831710687,,0.01,2.0,0.2159020061311575,0.0523423922590207,24.27736335676388,13.882995359551892,0,1,0,1,0
SPY20250825P00525000,SPY,525.0,2025-08-25,put,0.6875031250000001,1139.0,1351.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.2291619001116072,1.666604606132948e-08,0.0049999833339539,300010.1713120479,0.0049999833339539,,0.01,2.0,0.2063325551150069,0.0523423922590207,23.221840505195463,14.24812379799145,0,1,0,1,0
SPY20250825P00530000,SPY,530.0,2025-08-25,put,0.6562534375000001,963.0,470.0,0.0,0.01,0.02,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.2175660331294222,1.6254456940019504e-08,0.004999983745543,307606.9390686799,0.004999983745543,,0.01,2.0,0.1968538111604631,0.0523423922590207,22.166317653627043,13.025949388626962,0,1,0,1,0
SPY20250825P00535000,SPY,535.0,2025-08-25,put,0.6250037500000001,667.0,80.0,0.0,0.01,0.03,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.2061869113244743,1.5583931397341624e-08,0.0049999844160686,320842.30150817544,0.0049999844160686,,0.01,2.0,0.187464070810624,0.0523423922590207,21.11079480205862,10.898737328209084,0,1,0,1,0
SPY20250825P00550000,SPY,550.0,2025-08-25,put,0.5468795312500001,72.0,10.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.1732909046519886,3.3311937337133265e-08,0.0049999666880626,150095.34382406314,0.0049999666880626,,0.01,2.0,0.1598125394801139,0.0523423922590207,18.471987673137573,6.688354713946762,0,1,0,1,0
SPY20250825P00555000,SPY,555.0,2025-08-25,put,0.51562984375,66.0,74.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.1627207163217903,3.09445636235636e-08,0.0049999690554363,161578.26997531194,0.0049999690554363,,0.01,2.0,0.1507627039601961,0.0523423922590207,17.416464821569146,8.522180732927275,0,1,0,1,0
SPY20250825P00560000,SPY,560.0,2025-08-25,put,0.51562984375,312.0,33.0,0.0,0.01,0.02,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.1523392813546316,2.1090892668346365e-07,0.0049997890910733,23705.91501125555,0.0049997890910733,,0.01,2.0,0.1417940339774356,0.0523423922590207,17.416464821569146,9.272563715156316,0,1,0,1,0
SPY20250825P00565000,SPY,565.0,2025-08-25,put,0.48438015625,416.0,389.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.142141588599281,2.1211589056966006e-07,0.0049997878841094,23571.01993010501,0.0049997878841094,,0.01,2.0,0.1329050865601896,0.0523423922590207,16.360941970000727,11.999232960922496,0,1,0,1,0
SPY20250825P00570000,SPY,570.0,2025-08-25,put,0.460942890625,194.0,134.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.132122802734375,3.499947701659053e-07,0.0049996500052298,14284.927751520085,0.0049996500052298,,0.01,2.0,0.1240944568780348,0.0523423922590207,15.569299831324413,10.178274337002176,0,1,0,1,0
SPY20250825P00575000,SPY,575.0,2025-08-25,put,0.429693203125,370.0,633.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.1222782566236411,3.537458455802717e-07,0.0049996462541544,14133.44161244688,0.0049996462541544,,0.01,2.0,0.1153607769092802,0.0523423922590207,14.51377697975599,12.36825101704466,0,1,0,1,0
SPY20250825P00580000,SPY,580.0,2025-08-25,put,0.398443515625,1137.0,51.0,0.0,0.01,0.02,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.1126034440665409,3.5277058672901506e-07,0.0049996472294132,14172.517260498846,0.0049996472294132,,0.01,2.0,0.1067027141661655,0.0523423922590207,13.458254128187573,10.988271333267704,0,1,0,1,0
SPY20250825P00585000,SPY,585.0,2025-08-25,put,0.367193828125,123.0,165.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.103094012920673,3.4625547415081297e-07,0.0049996537445258,14439.2049159293,0.0049996537445258,,0.01,2.0,0.098118970474774,0.0523423922590207,12.40273127661915,9.93226935396158,0,1,0,1,0
SPY20250825P00590000,SPY,590.0,2025-08-25,put,0.3398503515625,520.0,1333.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0937457585738877,4.637683258057815e-07,0.0049995362316741,10780.245121284795,0.0049995362316741,,0.01,2.0,0.0896082808068654,0.0523423922590207,11.47914878149678,13.451687268228936,0,1,0,1,0
SPY20250825P00595000,SPY,595.0,2025-08-25,put,0.3320379296875,338.0,319.0,0.01,0.02,0.01,0.015,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0845546177455356,3.1009127743163297e-06,0.0149968990872256,4836.28537101696,0.0149968990872256,,0.01,0.6666666666666667,0.0811694121610007,0.0523423922590207,11.215268068604678,11.594321103174222,0,1,0,1,0
SPY20250825P00600000,SPY,600.0,2025-08-25,put,0.3007882421875,2612.0,1325.0,0.01,0.02,0.01,0.015,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.721973,0.0027397260273972,yahoo_finance,2025-08-22 16:39:41.671421,1.0755166625976562,3.549963893446873e-06,0.0149964500361065,4224.395088578098,0.0149964500361065,,0.01,0.6666666666666667,0.0728011624904842,0.0523423922590207,10.159745217036257,15.058176436266422,0,1,0,1,0
